id	lat	lng	city	address_	province	suburb	street	postcode
265	24.78513131	46.62302647	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abdullah Bin Shouyen Street	13521
266	24.78513131	46.62302647	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abdullah Bin Shouyen Street	13521
281	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
283	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
284	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
285	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
286	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
287	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
288	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
289	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
290	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
291	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
292	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
293	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
294	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
295	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
296	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
297	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
298	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
299	24.80758	46.59004	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abha	13522
317	24.77102	46.61394	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع صيدا	12513
318	24.77102	46.61394	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع صيدا	12513
319	24.77102	46.61394	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع صيدا	12513
320	24.76304536	46.67227853	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	ممر زائدة بن قدامة	12465
321	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
322	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
323	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
324	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
325	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
326	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
327	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
328	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
329	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
330	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
331	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
332	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
333	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
334	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
335	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
336	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
337	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
338	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
339	24.78477639	46.63140636	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	As Sulaymaniah Street	13315
345	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
346	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
347	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
348	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
349	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
350	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
351	24.81209239	46.59147665	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Afadhela	13522
353	24.76987208	46.61360152	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع وادي العمارية	13516
357	24.67961	46.5875	Riyadh Region	Irqah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Irqah District	Al Frah	12544
358	24.67961	46.5875	Riyadh Region	Irqah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Irqah District	Al Frah	12544
359	24.79313902	46.61913626	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Hamasa Street	13524
396	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
399	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
402	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
404	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
407	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
408	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
410	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
411	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
412	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
413	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
414	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
415	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
416	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
417	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
418	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
419	24.76194	46.76794	Riyadh Region	King Faisal District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Faisal District	Al Jadida	13215
420	24.7727576	46.6250238	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abi Faleeh Al Ansari	13519
421	24.7727576	46.6250238	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abi Faleeh Al Ansari	13519
422	24.7727576	46.6250238	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abi Faleeh Al Ansari	13519
423	24.7727576	46.6250238	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abi Faleeh Al Ansari	13519
424	24.7727576	46.6250238	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abi Faleeh Al Ansari	13519
437	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
440	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
443	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
445	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
448	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
449	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
450	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
451	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
452	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
453	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
454	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
455	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
456	24.70844	46.67208	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Abi Al Mafakher Al Hamawi	12333
457	24.82309	46.60121	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		13531
459	24.77636206	46.62720367	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Galat Salaah Addeen Street	13519
478	24.77604	46.62843	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District		13519
487	24.70849	46.67283	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Hauta Bin Tamim Street	12214
488	24.92105504	46.80730697	Riyadh Region	None, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate			13635
490	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
491	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
493	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
494	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
495	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
497	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
498	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
499	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
500	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
501	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
502	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
503	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
504	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
505	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
506	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
507	24.69446	46.81458	Riyadh Region	Al Fayha', Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Fayha'	Prince Saad Ibn Abdulrahman Branch Road	11211
518	24.80622	46.59236	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	No. 269	13522
522	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
525	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
528	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
530	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
533	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
534	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
536	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
537	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
538	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
539	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
540	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
541	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
542	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
543	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
544	24.88281	46.63245	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	Thalabah Ibn Sad Al Khazraji Street	13338
545	24.76483	46.69907	Riyadh Region	At Taawun Distrikt, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	At Taawun Distrikt	Abdullah Fekri	12464
